Country,Film,Box Office,Week,Link clicks,Total impressions,Total reach,Organic impressions,Organic reach,Page engaged users,Page consumptions,Negative feedback from users,Total video views,Total autoplayed views,Total organic views,Video repeats,Organic 30 sec views,Unique video views,Total 30 sec views,Autoplayed 30 sec views,Total impressions of posts,Total reach of posts,Organic impressions of posts,Organic reach of posts,Paid impressions,Paid reach,Total promoted views,Paid 30 sec views,Paid impressions of posts,Paid reach of posts
2,6,3828198,1,1138,16087971,10016558,507417,201726,215607,88479,109,2734144,2690015,107654,250813,27401,2483331,639162,615105,16060599,10010487,499521,199562,15098507,9753899,2626490,611761,15098507,9753899
2,6,3828198,1,1525,14664188,8649920,544244,206881,206751,84790,112,2592715,2547542,103084,358819,26305,2233896,628633,603545,14636636,8636349,536411,205011,13662390,8391503,2489631,602328,13662390,8391503
2,6,3828198,1,1816,14882280,8303341,604036,215069,213824,86735,112,2635111,2589086,104676,484247,25905,2150864,624317,599584,14851964,8293611,595845,211723,13794637,7944334,2530435,598412,13794637,7944334
2,6,3828198,1,19853,17142828,8698464,726092,241778,255558,133934,131,3196462,3127481,152024,787474,35729,2408988,674612,640870,17107575,8687786,716059,238624,15809082,8229759,3044438,638883,15809082,8229759
2,6,3828198,1,59131,19392091,9361834,821027,260869,309090,208156,144,3576669,3474501,208083,908918,52338,2667751,715892,668353,19352168,9354763,809632,256594,17868795,8933073,3368586,663554,17868795,8933073
2,6,3828198,0,113795,21103192,9728718,996953,301903,388215,313067,182,3869743,3723149,301751,1073802,74428,2795941,722199,658330,21056665,9728718,983230,296703,19213682,9204569,3567992,647771,19213682,9204569
2,6,3828198,0,128251,20434353,9364385,1135147,337885,344369,335635,177,4012852,3853785,354719,1127203,83180,2885649,726324,658028,20386218,9364385,1117990,334843,18424639,8748657,3658133,643144,18424639,8748657
2,6,3828198,0,151471,22249887,10451414,1211017,385424,376353,384592,199,4175491,3995606,403459,1115205,95326,3060286,732876,655872,22196440,10438201,1189698,378938,20094184,9841604,3772032,637550,20094184,9841604
2,6,3828198,0,172692,23122274,10876982,1198928,389216,387771,419581,204,4180400,3988216,435781,1023850,105689,3156550,718100,636231,23060713,10862672,1172574,379172,20950362,10299854,3744619,612411,20950362,10299854
2,6,3828198,0,189640,23053905,10596324,1175052,396617,396744,447781,212,4168336,3965863,460077,1171148,113367,2997188,704541,619345,22981908,10565816,1141643,379909,20887495,9999930,3708259,591174,20887495,9999930
2,6,3828198,0,172502,19975299,9888821,1082511,375889,354309,403584,193,3435959,3257159,409897,882528,102156,2553431,618966,543280,19899008,9850479,1044955,352559,18000367,9247239,3026062,516810,18000367,9247239
2,6,3828198,0,133096,16105189,8556723,1054801,364290,289459,323658,178,2736977,2596136,352597,641993,84957,2094984,507395,447802,16026570,8525249,1013789,338592,14260876,7872648,2384380,422438,14260876,7872648
2,7,8016045,16,2,56734,45393,53001,43105,2085,1293,1,4863,4420,4863,652,1556,4211,1556,1254,54412,43878,51666,42372,0,0,0,0,0,0
2,7,8016045,16,122,102728,78292,92465,71915,2749,1635,3,5192,4712,5192,595,1701,4597,1701,1371,100451,76990,91149,71317,0,0,0,0,0,0
2,7,8016045,16,165,119296,90093,106410,81566,2959,1788,5,5648,5115,5648,514,1903,5134,1903,1534,117071,88962,105026,80949,0,0,0,0,0,0
2,7,8016045,16,169,126938,95769,113565,86427,2984,1856,6,5877,5314,5877,694,2030,5183,2030,1635,124738,94663,112200,85662,0,0,0,0,0,0
2,7,8016045,16,171,138716,108595,124994,98750,3014,1903,6,6761,6149,6761,946,2435,5815,2435,2000,136617,107215,123699,97948,0,0,0,0,0,0
2,7,8016045,16,205,4200466,3614182,490281,330206,125501,95589,50,1099102,1054596,189595,1401,78249,1097701,455037,421771,4165521,3594287,479204,321297,3026509,2920082,909507,376788,3026509,2920082
2,7,8016045,16,8197,22875431,13971898,1568122,733521,709654,574954,279,3157404,3006246,858874,360501,286291,2796903,1163960,1047730,22719079,13924528,1525296,714987,13205824,10058095,2298530,877669,13205824,10058095
2,7,8016045,8,269,372543,229920,261254,123120,7645,5803,27,55331,53706,37583,3831,14004,51500,19973,18859,369735,228141,259774,122043,86003,85496,17748,5969,86003,85496
2,7,8016045,8,242,375527,254461,224278,122088,8279,6303,17,58598,56839,40741,2725,15365,55873,21364,20149,372575,253523,222758,121413,86240,85827,17857,5999,86240,85827
2,7,8016045,8,227,332214,236037,179811,105075,7858,6028,15,52825,51119,34968,2573,12991,50252,18990,17802,328502,234571,178133,104114,86240,85827,17857,5999,86240,85827
2,7,8016045,8,226,332542,237556,178986,104716,7949,6061,16,52709,51021,34852,2237,12959,50472,18958,17778,328076,235265,177217,103415,86240,85827,17857,5999,86240,85827
2,7,8016045,8,225,332704,238503,178698,104408,7850,6096,15,52738,51038,34881,2033,12962,50705,18961,17771,327997,235798,176829,103293,86240,85827,17857,5999,86240,85827
2,7,8016045,8,225,332096,238368,177961,104511,7786,6070,15,52667,50967,34810,2305,12963,50362,18962,17773,327294,235720,176040,103394,86240,85827,17857,5999,86240,85827
2,7,8016045,8,349,370279,248288,214350,113953,9107,6852,19,52835,51123,34978,2823,13026,50012,19025,17826,365317,245387,212254,112547,86240,85827,17857,5999,86240,85827
2,7,8016045,7,268,194346,116673,135308,79018,6370,4646,19,22130,21172,22021,1722,7972,20408,8002,7314,189589,113453,133244,77766,237,245,109,30,237,245
2,7,8016045,7,259,99354,57399,80971,43777,4349,3071,20,6425,5794,6425,992,1710,5433,1710,1259,94461,54670,79012,43072,0,0,0,0,0,0
2,7,8016045,7,388,350063,248841,183102,91350,9835,8043,25,44582,41260,18884,820,5585,43762,14358,12413,345340,246923,180987,89765,140712,139545,25698,8773,140712,139545
2,7,8016045,7,425,409601,283644,230638,118753,11243,9439,34,53316,49666,27174,1482,8421,51834,17353,15173,405310,281204,228516,117182,140712,139545,26142,8932,140712,139545
2,7,8016045,7,427,482424,305872,293387,133182,13891,11340,40,64481,60379,38339,2461,11070,62020,20002,17595,477995,302562,291068,132015,140712,139545,26142,8932,140712,139545
2,7,8016045,7,436,1217165,889472,419122,167403,28676,25282,49,210731,198979,72192,13983,16760,196748,64583,57954,1210379,888451,415726,166583,712035,654273,138539,47823,712035,654273
2,7,8016045,7,313,1481231,1004045,616774,225537,37611,30716,65,219775,207491,80948,15134,18323,204641,66239,59371,1473355,1003679,613075,224442,712811,654351,138827,47916,712811,654351
2,7,8016045,6,227,1683196,1056465,781321,256151,44719,40296,79,251783,237335,112956,28231,30094,223552,78010,70049,1674227,1055340,777054,255075,712811,654351,138827,47916,712811,654351
2,7,8016045,6,193,2178355,1325238,887784,279918,52492,49253,96,350577,331791,136536,55356,38454,295221,119482,108957,2168796,1324600,882885,279236,1065736,890004,214041,81028,1065736,890004
2,7,8016045,6,74,2043206,1266702,879311,275106,48751,46428,117,321985,305629,132048,44232,37583,277753,110514,101339,2033645,1265602,874511,275106,927934,820432,189937,72931,927934,820432
2,7,8016045,6,69,2844573,1662811,1261520,411082,99023,98922,152,477620,451736,288127,67091,87096,410529,159868,145233,2831809,1654703,1255009,410775,927934,820432,189493,72772,927934,820432
2,7,8016045,6,114,3229211,1874540,1316341,447433,123844,124165,180,549681,519717,360188,80179,113807,469502,186579,169338,3213949,1865786,1309087,446361,927934,820432,189493,72772,927934,820432
2,7,8016045,6,152,3112830,1637054,1522330,471650,138338,149496,213,520008,489906,442912,104695,135831,415313,169712,153968,3096752,1633599,1514076,470513,356611,358291,77096,33881,356611,358291
2,7,8016045,6,244,7725466,5095326,1604985,519569,263833,268594,235,1555768,1445660,566387,146601,190434,1409167,763054,685691,7687846,5090156,1586377,515076,4582484,3599178,989381,572620,4582484,3599178
2,7,8016045,5,1923,14194935,8100136,2280594,803561,436645,430890,325,2217792,2078086,845592,293633,293193,1924159,1016167,914786,14123496,8062729,2253998,796609,8717950,5650919,1372200,722974,8717950,5650919
2,7,8016045,5,2174,17602873,9396271,2375344,864388,511941,490698,389,2663054,2507785,985385,338022,335515,2325032,1159554,1045143,17507452,9356343,2346559,858129,11012640,6389856,1677669,824039,11012640,6389856
2,7,8016045,5,2209,20126484,10141051,2409759,893973,555852,517029,413,3010343,2844103,1032173,463408,348540,2546935,1269562,1146947,20018762,10097773,2379378,885884,13203822,7147312,1978170,921022,13203822,7147312
2,7,8016045,5,2197,19456421,9994641,2040060,844597,513392,470318,386,2872364,2714014,890275,426630,302998,2445734,1225310,1106975,19346113,9951602,2010756,833681,13228781,7148085,1982089,922312,13228781,7148085
2,7,8016045,5,2150,19094571,9761282,1966114,821224,494282,447167,373,2805074,2649822,822982,425964,280756,2379110,1203069,1086448,18983865,9720224,1936985,811538,13228841,7148085,1982092,922313,13228841,7148085
2,7,8016045,5,2642,20060492,10086032,2072576,843382,528449,444876,385,2761355,2609123,779263,423477,285996,2337878,1208309,1090734,19945437,10046276,2043278,835925,14127849,7496339,1982092,922313,14127849,7496339
2,7,8016045,5,2637,17153970,8876292,2056603,862000,434238,357589,380,2085650,2000876,741506,379487,269965,1706163,792601,726791,17052550,8827361,2035216,854153,11269344,6182478,1344144,522636,11269344,6182478
2,7,8016045,4,992,12006793,6551441,1372031,599646,273550,209838,293,1686041,1623360,488835,294505,180385,1391536,668418,620341,11932018,6502481,1357528,592907,8287535,4582532,1197206,488033,8287535,4582532
2,7,8016045,4,4121,11718466,6269188,2111751,681199,329797,219097,351,1205844,1156977,386344,176419,157172,1029425,512222,475226,11608316,6211123,2086981,673466,7674170,4688282,819500,355050,7674170,4688282
2,7,8016045,4,5118,10358549,5351339,2580762,721692,318995,226350,360,1059598,1012025,439258,173452,169954,886146,450286,415965,10241541,5306700,2554264,715490,5855220,3750766,620340,280332,5855220,3750766
2,7,8016045,4,5812,11473842,5678826,2958235,786740,342047,250724,389,1312915,1256840,542288,277425,184597,1035490,496445,458369,11351858,5626623,2929216,780801,6483650,3950513,770627,311848,6483650,3950513
2,7,8016045,4,6317,12431664,6000265,3215083,835269,351087,265174,397,1495731,1434293,602362,315717,191882,1180014,527370,486835,12304277,5937921,3184341,829021,7083517,4219018,893369,335488,7083517,4219018
2,7,8016045,4,5811,11133600,5424764,3013750,792747,309314,233538,370,1447016,1388716,552449,288275,163443,1158741,499136,461512,11011081,5355167,2984532,786717,6185864,3830803,894567,335693,6185864,3830803
2,7,8016045,4,5810,9330057,4629022,2899281,728679,273801,202714,342,1107960,1060449,488018,228882,132248,879078,328786,299837,9215256,4565644,2872234,724682,4817720,3299039,619942,196538,4817720,3299039
2,7,8016045,3,5848,7993991,3885196,2908952,687929,247749,185982,343,839771,799959,455710,200668,112978,639103,193765,171335,7885860,3838964,2882611,683035,3664063,2676462,384061,80787,3664063,2676462
2,7,8016045,3,2523,4761004,2154173,2136005,576852,122225,117858,218,790589,755597,409505,167860,88805,622729,168398,149890,4710424,2129599,2121113,575378,1795734,1273787,381084,79593,1795734,1273787
2,7,8016045,3,1880,4854980,2731815,1706482,515532,111444,96666,190,764252,734855,326528,128357,68690,635895,198594,182677,4818245,2724061,1693067,512614,2545797,2028598,437724,129904,2545797,2028598
2,7,8016045,3,1566,5356824,3301898,1368502,425665,94701,75848,157,759174,735623,222410,112567,55941,646607,264823,250626,5326393,3291450,1356502,423055,3558171,2764367,536764,208882,3558171,2764367
2,7,8016045,3,1402,5928649,3456443,1142559,351700,87379,66044,144,787346,766709,164591,134098,48061,653248,323217,309819,5901721,3452018,1131481,349019,4472610,3043177,622755,275156,4472610,3043177
2,7,8016045,3,1524,7581525,4371823,1120247,366386,143891,84279,148,889212,866031,160362,153095,48541,736117,378625,362995,7540961,4362439,1107604,363073,6018847,3847274,728850,330084,6018847,3847274
2,7,8016045,3,1857,9356322,5115953,1082697,372648,178570,98825,168,1050276,1023976,144541,207826,44480,842450,466076,447779,9286075,5087060,1067926,366023,7714502,4567504,905735,421596,7714502,4567504
2,7,8016045,2,3423,11260524,5931990,1001785,364933,219731,112686,170,1187032,1158715,129266,253695,43065,933337,540506,520107,11162109,5893180,984925,358287,9581349,5349408,1057766,497441,9581349,5349408
2,7,8016045,2,3553,12861785,6708808,887185,344628,233151,120429,166,1512482,1473589,131152,307942,45949,1204540,652992,625473,12747694,6658315,868896,335430,11271108,6098926,1381330,607043,11271108,6098926
2,7,8016045,2,3584,13094129,6887469,963593,392326,230526,117963,147,1559067,1519870,138854,341449,46034,1217618,638557,611119,12977651,6832377,945703,383581,11451446,6306079,1420213,592523,11451446,6306079
2,7,8016045,2,3637,13296786,7109400,1100134,449887,234492,119584,159,1555393,1516264,153702,317689,46794,1237704,592388,565476,13177514,7038819,1082577,441330,11482856,6345791,1401691,545594,11482856,6345791
2,7,8016045,2,3663,13150840,7012153,1203960,480897,234757,121087,157,1515951,1477106,164435,321276,49664,1194675,548346,521804,13030409,6947375,1186604,472752,11207841,6208109,1351516,498682,11207841,6208109
2,7,8016045,2,5111,13775846,7168073,1173046,470320,210150,116998,158,1758819,1715059,177440,357685,55630,1401134,624985,594925,13664944,7116717,1155894,463391,11908665,6466417,1581379,569355,11908665,6466417
2,7,8016045,2,8236,16425113,8110887,1665714,622653,253338,166092,235,2311532,2254628,343433,535192,113197,1776340,840727,801597,16313598,8074039,1646421,614200,13520799,7079524,1968099,727530,13520799,7079524
2,7,8016045,1,23884,18069274,8521527,2219946,823179,291254,218936,339,2523679,2461048,476687,571633,157023,1952046,916179,873446,17953635,8456435,2198543,817164,14009061,7220628,2046992,759156,14009061,7220628
2,7,8016045,1,25464,18534272,8663705,2693385,909215,312908,242354,397,2521501,2459829,571635,623331,179411,1898170,897513,856247,18409500,8592889,2671081,904765,13629488,7046984,1949866,718102,13629488,7046984
2,7,8016045,1,26582,19169941,8750259,2875768,956107,324286,251556,441,2540995,2478791,605696,623540,190775,1917455,904948,863253,19036937,8671287,2852438,947113,13905942,7163238,1935299,714173,13905942,7163238
2,7,8016045,1,27467,20345167,8923044,3771502,1009716,343737,303967,518,2527872,2465107,611906,637513,195499,1890359,903605,861498,20201421,8856545,3745079,1003173,14000816,7196544,1915966,708106,14000816,7196544
2,7,8016045,1,28050,21520149,9067193,4803400,1040699,367707,405656,683,2501513,2438573,608759,628046,194564,1873467,896936,854802,21362915,8964545,4773665,1034700,13959736,7120663,1892754,702372,13959736,7120663
2,7,8016045,1,27361,22884596,9197041,6123510,1194277,437158,496592,805,2350672,2287215,658164,551005,216261,1799667,851908,808551,22711807,9057376,6089302,1184681,12958093,6744900,1692508,635647,12958093,6744900
2,7,8016045,1,24999,22962873,9219773,6631081,1216621,487081,550093,929,1665999,1617381,535150,348019,176063,1317980,562775,529816,22137824,8691420,6593150,1207960,11224081,5950275,1130849,386712,11224081,5950275
2,7,8016045,0,14586,22354095,8458467,6258515,1107542,461923,520939,894,1422404,1379803,409323,317847,134912,1104557,436995,408268,21536005,7997688,6219271,1096657,11415194,5255808,1013081,302083,11415194,5255808
2,7,8016045,0,15602,24119406,8401404,6979646,1062016,489038,554087,945,1461262,1417838,418312,298859,145740,1162403,457828,426954,23283435,7942672,6932269,1048264,12392132,5328251,1042950,312088,12392132,5328251
2,7,8016045,0,29516,29428236,9938186,7551033,991808,576804,635420,1008,1817616,1757579,470071,381205,169664,1436411,577273,534517,27631218,9074123,7494517,975252,15851620,6501789,1347545,407609,15851620,6501789
2,7,8016045,0,55796,31564533,10980149,6632698,952103,636332,661769,1003,1886122,1809830,478657,411640,177500,1474482,608836,555117,28340937,9524428,6571879,933411,17445026,7045263,1407465,431336,17445026,7045263
2,7,8016045,0,57078,32831041,11875249,5589948,922123,651879,588473,893,1977747,1900424,489479,458827,180080,1518920,628857,574303,28161517,9656529,5524952,897793,18375350,7246953,1488268,448777,18375350,7246953
2,7,8016045,0,56286,31694889,11748587,4379051,741901,624554,512821,828,1781219,1711732,428927,430823,154814,1350396,544760,496769,26135448,9268571,4314241,714715,18423122,7182672,1352292,389946,18423122,7182672
2,7,8016045,0,55620,27722156,10878543,3413031,628637,509756,401417,655,1734737,1667879,384390,417328,137561,1317409,526755,480773,22380488,8445478,3353354,607455,16853997,6917583,1350347,389194,16853997,6917583
1,6,3499446,16,0,21068,18718,19392,17608,762,958,0,2504,2200,2504,93,1052,2411,1052,873,20949,18698,19328,17606,0,0,0,0,0,0
1,6,3499446,16,0,22100,19301,18971,17132,804,997,0,2648,2356,2648,68,1065,2580,1065,893,21983,19279,18918,17131,0,0,0,0,0,0
1,6,3499446,16,0,21931,18905,18438,16602,822,1038,0,2678,2378,2678,69,1076,2609,1076,897,21802,18885,18384,16600,0,0,0,0,0,0
1,6,3499446,16,0,19461,16580,15333,13798,751,939,0,2480,2189,2480,104,924,2376,924,755,19319,16539,15263,13768,0,0,0,0,0,0
1,6,3499446,16,0,17565,14517,13268,11956,703,898,0,2363,2082,2363,156,871,2207,871,701,17429,14461,13202,11917,0,0,0,0,0,0
1,6,3499446,16,0,16506,13510,12223,10922,683,885,0,2280,2010,2280,170,835,2110,835,670,16377,13456,12161,10874,0,0,0,0,0,0
1,6,3499446,16,0,13632,10824,9449,8408,567,733,0,1927,1717,1927,152,664,1775,664,534,13503,10733,9391,8343,0,0,0,0,0,0
1,6,3499446,8,16,57581,28163,34341,12972,2753,3406,42,10479,9438,10467,1641,2686,8838,2694,2012,56598,27868,33991,12915,0,0,12,8,0,0
1,6,3499446,8,17,48108,20441,34908,12112,2196,2916,38,9051,8143,9051,1755,2428,7296,2428,1828,47226,20209,34590,12036,0,0,0,0,0,0
1,6,3499446,8,7,37085,15448,28246,10059,1813,2455,26,8467,7611,8467,1702,2286,6765,2286,1719,36294,15158,27967,9975,0,0,0,0,0,0
1,6,3499446,8,11,40275,15174,32487,10389,1735,2355,27,8095,7273,8095,1710,2228,6385,2228,1679,39526,14910,32222,10319,0,0,0,0,0,0
1,6,3499446,8,9,30120,13147,23612,9137,1251,1563,20,5644,5064,5644,980,1408,4664,1408,1042,29454,12922,23379,9098,0,0,0,0,0,0
1,6,3499446,8,16,37893,14935,30396,10189,1305,1661,30,5366,4809,5366,843,1346,4523,1346,988,37223,14746,30152,10142,0,0,0,0,0,0
1,6,3499446,8,16,30023,13413,23401,9126,1078,1339,30,3921,3436,3921,514,928,3407,928,622,29479,13261,23199,9095,0,0,0,0,0,0
1,6,3499446,7,16,29218,13394,22518,8879,1011,1315,30,3765,3284,3765,410,863,3355,863,560,28733,13192,22337,8823,0,0,0,0,0,0
1,6,3499446,7,13,23583,12544,16235,7684,1402,1600,24,3433,2488,3431,251,968,3182,970,384,23200,12426,16071,7652,0,0,2,2,0,0
1,6,3499446,7,13,24072,12966,15430,7439,1522,1732,23,3539,2520,3532,260,1025,3279,1028,405,23691,12862,15261,7399,0,0,7,3,0,0
1,6,3499446,7,8,18580,12025,9820,6359,1489,1679,18,3493,2482,3486,292,1008,3201,1011,395,18195,11891,9670,6302,0,0,7,3,0,0
1,6,3499446,7,8,17739,11718,9089,6001,1478,1648,18,3342,2367,3335,284,970,3058,973,373,17348,11540,8948,5942,0,0,7,3,0,0
1,6,3499446,7,1,9308,6006,1336,1018,1368,1478,5,3303,2355,3296,353,962,2950,965,383,8948,5901,1209,967,0,0,7,3,0,0
1,6,3499446,7,0,8099,5278,871,675,1318,1412,0,3094,2175,3087,318,933,2776,936,371,7736,5174,743,625,0,0,7,3,0,0
